id,city,type,squareMeters,Size of Apartment,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
0b47be69d0d7f8ee7a76dd53aadcd839,warszawa,apartmentBuilding,42,Medium,2,2,5,2023,52.21972222,20.98305556,1.93,37,0.238,0.231,0.21,0.214,0.07,0.889,0.05,condominium,brick,premium,yes,yes,yes,yes,no,3500
a726215e48d61d7b34f755f154207899,warszawa,,42,Medium,2,3,8,2023,52.227054,20.8965636,7.31,18,0.213,0.924,0.426,0.196,0.222,3.298,0.282,condominium,,premium,yes,no,yes,no,no,2950
f42e0a130e23f5fe33f027f0a7d3b9f7,warszawa,,42,Medium,2,5,5,2023,52.3200113,20.96323778,10.19,18,0.153,0.523,0.587,0.127,0.27,0.982,0.207,condominium,,premium,yes,no,yes,no,no,3000
4424bfbb8136c2348087a476482a1411,warszawa,blockOfFlats,42,Medium,2,5,5,2023,52.22144419,20.93282987,4.95,18,0.252,0.151,0.535,0.22,0.072,0.973,0.213,condominium,brick,premium,yes,yes,yes,yes,no,4500
683265fea073094da9dd7ba79128ff64,krakow,apartmentBuilding,42,Medium,2,4,5,2022,50.0519,19.9876,3.53,0,0.746,1.292,1.138,0.886,0.782,2.054,0.747,condominium,brick,,yes,yes,yes,yes,yes,3100
a31dfdb84efc6e90202a7a9c1f621aa0,krakow,blockOfFlats,42,Medium,2,4,4,2022,50.0257539,19.97377653,4.14,3,0.202,1.194,0.75,0.712,0.064,2.431,0.595,condominium,,premium,yes,yes,yes,no,no,2900
3f9c662df01fed2395ccab1fb75a347b,poznan,blockOfFlats,42,Medium,2,1,4,2022,52.3902,17.0018,4.9,4,0.665,0.423,0.073,0.998,0.775,3.108,0.071,condominium,,,yes,yes,yes,no,no,2500
cedaf84da1b632396cf58506766a1e80,gdansk,apartmentBuilding,42,Medium,2,12,17,2022,54.39578,18.64446,5.2,12,0.219,0.103,1.454,0.064,0.104,2.474,0.097,condominium,brick,,no,yes,yes,no,no,2700
0cfbde8f616248429d6ebf8cac9c23a5,wroclaw,apartmentBuilding,42,Medium,2,3,6,2022,51.1029964,17.0505479,1.68,26,0.262,0.563,0.733,0.115,0.251,0.263,0.21,condominium,brick,premium,yes,yes,yes,no,no,3100
2cdf41e1570bd85469f86fff51c3ae7b,wroclaw,apartmentBuilding,42,Medium,2,4,4,2022,51.076559,16.9891097,4.74,9,0.263,1.34,1.065,0.235,0.494,1.795,0.477,condominium,brick,,no,yes,yes,yes,no,3300
0379a90a05c98925cc43fc5ab37c2bfc,warszawa,blockOfFlats,42,Medium,2,4,8,2022,52.18458,21.00937,5.26,17,0.222,0.341,0.42,0.383,0.243,0.943,0.389,condominium,,,no,yes,yes,yes,no,3000
a64d082fa089e5cf61cc1c21bb358f4a,warszawa,blockOfFlats,42,Medium,2,5,8,2022,52.18456,21.00823,5.25,17,0.248,0.265,0.395,0.333,0.307,0.914,0.313,condominium,,,no,yes,yes,yes,no,3000
0148c6a34843e98cfbc72b988ba4fb23,warszawa,apartmentBuilding,42,Medium,2,6,8,2022,52.2047,20.88493,8.62,11,0.772,1.845,1.31,0.237,0.231,4.729,0.413,condominium,brick,,yes,yes,yes,no,no,2570
9ec750d7736d7572d5835909b040205e,warszawa,apartmentBuilding,42,Medium,2,9,14,2022,52.2285,20.95649,3.23,13,0.204,0.217,0.697,0.206,0.249,0.784,0.237,condominium,brick,,no,yes,yes,no,no,4200
57813da1803e69ebc7ef3277542d9cdf,warszawa,apartmentBuilding,42,Medium,2,5,6,2022,52.18423494,20.92360929,7.59,0,1.34,2.627,1.372,1.093,1.114,4.495,1.363,condominium,brick,premium,yes,yes,yes,yes,no,3300
0ddd03bc8c436b0fb01686604ef534d2,warszawa,apartmentBuilding,42,Medium,2,,6,2022,52.2313166,21.108033,7.12,11,0.518,0.728,0.315,0.385,0.159,1.031,0.16,condominium,brick,,yes,yes,yes,no,no,3700
8eada9299a074e984665991d7f8b85a9,warszawa,apartmentBuilding,42,Medium,2,5,7,2022,52.2313166,21.108033,7.12,11,0.518,0.728,0.315,0.385,0.159,1.031,0.16,condominium,brick,,yes,yes,yes,no,no,3700
d49a59b6e793d8bd98ed6f72f25e83f0,krakow,apartmentBuilding,42,Medium,2,5,5,2021,50.067222,19.940556,1.33,91,0.159,0.539,0.084,0.224,0.076,0.36,0.017,condominium,brick,premium,no,yes,yes,no,no,3600
223a2952d37d1a895e47d03c20421bc9,krakow,apartmentBuilding,42,Medium,2,4,5,2021,50.084167,19.990278,4.9,3,0.581,1.802,0.899,0.457,0.484,1.307,0.49,condominium,brick,premium,no,yes,yes,no,no,3100
b1ffcfe52d0f553597149d1831b214d3,krakow,,42,Medium,2,,4,2021,50.0004132,19.8921212,6.94,5,0.416,1.113,0.315,0.308,0.323,4.759,0.258,condominium,,,no,no,yes,no,no,3000
9420c657437068d334bb98edb1ed7303,krakow,apartmentBuilding,42,Medium,3,3,3,2021,50.0441306,19.959434,1.95,19,0.1,0.553,0.111,0.563,0.052,1.268,0.15,condominium,brick,premium,no,yes,yes,no,no,2999
401d0e20253a0d02e9bedc90a33b026a,poznan,apartmentBuilding,42,Medium,2,1,3,2021,52.40741259,16.90338408,2.18,36,0.09,0.467,0.503,0.3,0.094,0.873,0.315,condominium,brick,premium,yes,yes,yes,yes,no,2800
85d9ad38819e48344916443c3fbd6f68,poznan,blockOfFlats,42,Medium,2,2,13,2021,52.3764,16.9064,4.02,2,0.471,0.842,0.579,0.853,0.624,0.845,0.447,condominium,brick,,yes,yes,yes,no,no,2450
f619612c97f378f218b5fd5edcae6feb,warszawa,,42,Medium,2,3,8,2021,52.2235644,20.9380753,4.55,32,0.223,0.088,0.135,0.078,0.163,0.545,0.15,condominium,,,no,no,yes,no,no,3550
1a0b1a733526631626168f5ba122dcd0,gdynia,blockOfFlats,42,Medium,2,2,14,2020,54.52517,18.54189,0.49,17,0.253,1.567,0.487,0.432,0.188,0.375,0.282,condominium,,,no,no,yes,yes,no,2900
4a5b72938339a24ba839dfe3e41e21d7,krakow,blockOfFlats,42,Medium,2,,4,2020,50.0128669,19.883936,6.12,4,0.813,1.106,1.105,0.585,0.301,4.231,0.234,condominium,,premium,no,yes,yes,no,no,1850
158ff390bcfdcc03c0edb47fca4e923b,krakow,apartmentBuilding,42,Medium,2,3,3,2020,50.09535252,19.93560336,4.46,12,0.188,0.498,0.187,0.188,0.164,1.372,0.201,condominium,brick,premium,yes,yes,yes,no,yes,2950
d5f5f98cbbb8a34853361e034140db81,krakow,blockOfFlats,42,Medium,2,1,4,2020,50.0897283,19.9476347,3.88,14,0.364,0.3,0.121,0.325,0.302,1.439,0.126,condominium,,premium,no,yes,yes,no,no,2800
79e69b2970ab4be5137ee138096b3ad7,krakow,,42,Medium,2,,4,2020,50.08306,19.94291,3.1,11,0.739,0.292,0.207,0.099,0.098,0.929,0.225,condominium,,,no,no,no,no,no,3000
6dd9ef8f773cb4e4e3b79691268717e2,wroclaw,apartmentBuilding,42,Medium,2,3,7,2020,51.11588758,17.05148425,1.62,23,0.279,0.179,0.189,0.227,0.176,0.79,0.105,condominium,brick,premium,no,yes,yes,no,no,3200
41965bdd0e27ae6a7dca2d8ea178a0a3,warszawa,blockOfFlats,42,Medium,2,1,5,2020,52.23283,20.96879,2.37,33,0.346,0.276,0.197,0.354,0.108,1.743,0.096,condominium,brick,,yes,yes,yes,yes,no,4200
5e191678a5468d32a6b78197bb3bf5ed,warszawa,,42,Medium,2,2,5,2020,52.3291,20.941,11.64,22,0.294,0.548,0.226,0.153,0.077,1.882,0.113,condominium,brick,premium,no,yes,yes,no,no,2750
1e790ec4af353ba386801897165da003,warszawa,apartmentBuilding,42,Medium,2,4,5,2020,52.2407105,21.0258064,1.82,50,0.09,0.589,0.258,0.144,0.063,0.677,0.026,condominium,brick,,yes,no,yes,no,no,5850
3eb5cdbf60bd30b4d5dff07fcffe2a49,krakow,blockOfFlats,42,Medium,2,,9,2019,50.0139973,19.9592123,4.83,7,0.432,0.64,0.371,0.57,0.36,0.853,0.376,condominium,,premium,no,yes,yes,no,no,2600
d8c280c4b6aee2448b9ecd67cd99014b,krakow,apartmentBuilding,42,Medium,2,,3,2019,50.066687,19.8799987,4.36,7,0.845,1.29,0.247,1.291,0.229,1.26,0.23,condominium,brick,premium,yes,no,yes,no,no,3100
690539f1c8d1538ed8d79631e69c0f7f,katowice,apartmentBuilding,42,Medium,2,3,6,2019,50.2444271,19.0247138,1.7,2,0.596,0.283,0.642,0.746,0.04,0.82,0.671,condominium,brick,premium,yes,no,yes,no,no,2500
afbf96810d02a31d8be4d4468b579c10,warszawa,blockOfFlats,42,Medium,2,1,5,2019,52.3131,20.9644,9.43,12,0.365,1.039,0.097,0.257,0.062,0.784,0.219,condominium,,,yes,no,yes,no,no,3200
e8c625e3e548f1e953e480d43c36ecc2,krakow,apartmentBuilding,42,Medium,2,5,5,2018,50.08132,19.91223,3.45,13,0.417,0.978,0.597,0.193,0.273,1.011,0.197,condominium,brick,,yes,yes,yes,no,no,2950
64c32b35547b33269f37033e1e013c49,krakow,,42,Medium,2,9,10,2018,50.07046,19.97702,3.23,8,0.475,0.554,0.254,0.096,0.428,1.258,0.307,condominium,,,no,yes,no,no,no,3500
66572749446054bf2d6280d550673619,krakow,apartmentBuilding,42,Medium,2,5,5,2018,50.08140125,19.91338162,3.41,13,0.48,0.961,0.596,0.201,0.206,1.001,0.175,condominium,brick,premium,yes,yes,yes,no,no,2950
e1219ea9807c468784e114e03db714d6,gdansk,apartmentBuilding,42,Medium,2,1,5,2018,54.3457,18.65387,0.41,72,0.252,0.39,0.433,0.316,0.224,1.103,0.294,condominium,brick,,no,no,yes,no,no,3000
ab00524e26bd8e1c35a7346487e6066a,gdansk,apartmentBuilding,42,Medium,2,1,5,2018,54.3457,18.65387,0.41,72,0.252,0.39,0.433,0.316,0.224,1.103,0.294,condominium,brick,,no,no,yes,no,no,3500
eee4f16bdd664df6976cd97a40d1b507,lodz,apartmentBuilding,42,Medium,2,6,10,2018,51.7785885,19.4855869,2.14,14,0.34,1.073,0.428,0.385,0.167,0.635,0.297,condominium,brick,,no,yes,yes,yes,no,2300
dd9ea8fce8480e30347ab392b47c9367,warszawa,blockOfFlats,42,Medium,2,14,18,2018,52.2439843,21.0872737,5.86,47,0.382,0.612,0.274,0.183,0.146,0.482,0.158,condominium,,,yes,yes,yes,no,no,3600
e535ae8488c0191c4d4d96a4c2ef00ac,warszawa,apartmentBuilding,42,Medium,2,7,8,2018,52.23291865,20.96879935,2.37,33,0.35,0.27,0.192,0.344,0.106,1.747,0.086,condominium,brick,,no,yes,yes,yes,no,3499
f90020a62ecd4192f6000f44aad5f497,warszawa,apartmentBuilding,42,Medium,2,1,5,2018,52.18375,21.04316,5.98,3,0.389,0.193,0.551,0.584,0.084,2.873,0.573,condominium,brick,,no,yes,yes,no,no,3900
aecc7b4248b85bfaba97da50c79890bd,bydgoszcz,blockOfFlats,42,Medium,2,,5,2018,53.14522,17.95131,4.19,0,0.677,1.326,0.851,0.892,1.429,1.096,0.808,condominium,,premium,yes,no,yes,no,no,1900
413bcdd301557624e49511346a95393e,krakow,apartmentBuilding,42,Medium,3,2,3,2017,50.02021337,19.9066333,4.51,14,0.911,0.296,0.158,0.315,0.121,2.767,0.213,condominium,brick,premium,yes,yes,no,no,no,2199
6df071eae7ea4a2387baf1e68a5cfa21,warszawa,apartmentBuilding,42,Medium,2,1,4,2017,52.22117469,20.93555546,4.78,24,0.248,0.067,0.402,0.036,0.036,0.84,0.07,condominium,brick,premium,yes,yes,yes,no,no,3500
c7c12c0213a1f5d800e0f9c6bff110b5,warszawa,,42,Medium,2,3,9,2017,52.28543,20.92877,7.85,14,0.304,1.098,0.348,0.226,0.097,1.162,0.497,condominium,,,no,yes,yes,yes,no,3000
3ccb9e754f29fcc4db67eef4813af3d7,warszawa,apartmentBuilding,42,Medium,2,4,6,2017,52.21553,20.97001,2.91,26,0.104,0.312,0.379,0.249,0.051,0.237,0.112,condominium,brick,,yes,yes,yes,no,no,4000
3c0bbd42234ee8292831c77785536989,warszawa,apartmentBuilding,42,Medium,2,2,7,2017,52.23991,21.02408,1.67,57,0.122,0.588,0.316,0.066,,0.67,0.128,condominium,brick,,no,no,yes,no,no,5000
fefc84c73fbe0c4e919d0830d6c3aff1,krakow,apartmentBuilding,42,Medium,2,,4,2016,50.0960209,19.8964045,5.43,3,0.879,0.547,1.015,0.463,0.135,2.575,0.378,condominium,brick,premium,yes,no,yes,no,no,2800
d2daeb221ff8407108a17d440ce1e3fe,krakow,apartmentBuilding,42,Medium,2,5,6,2016,50.0487068,19.9649421,2.03,20,0.271,0.126,0.546,0.098,0.105,1.025,0.614,condominium,brick,premium,yes,yes,yes,no,no,3200
1d588390f34153bc9a6e9e45de37813f,krakow,apartmentBuilding,42,Medium,2,5,6,2016,50.0487,19.9681,2.24,19,0.495,0.351,0.693,0.255,0.138,1.198,0.477,condominium,brick,,yes,yes,yes,yes,no,3200
d4fac7e23d246b3224f9cb891604b0cf,krakow,,42,Medium,2,,3,2016,50.086644,19.9131176,3.93,22,0.083,1.509,0.077,0.139,0.075,1.246,0.217,condominium,,,no,yes,yes,yes,no,3000
92673d78464aaa75dfab061f5a55106e,wroclaw,,42,Medium,2,1,4,2016,51.105452,17.038819,0.86,50,0.072,0.327,0.502,0.348,0.071,0.328,0.332,condominium,,premium,no,no,yes,no,no,2000
22512e57b7796b51a6ed65ac45e5f443,wroclaw,,42,Medium,2,2,3,2016,51.0645,17.05652,5.47,0,1.287,2.289,1.546,0.601,1.216,2.587,1.416,condominium,,,yes,yes,no,no,no,2500
d81069285f509665e678c3840d8287b3,wroclaw,apartmentBuilding,42,Medium,2,2,5,2016,51.1305427,17.0444502,2.43,9,0.707,1.105,0.585,0.048,0.037,1.26,0.073,condominium,brick,,yes,yes,yes,no,no,2800
82e39579ac51857820eee7a99895f4d0,warszawa,,42,Medium,2,1,3,2016,52.3310943,20.9730984,11.24,9,0.154,1.062,0.277,0.299,0.322,2.36,0.375,condominium,,,no,no,no,no,no,3200
8c6ecf0945f2db5cc803fcbe4de5652b,krakow,apartmentBuilding,42,Medium,2,5,5,2015,50.00636,19.9471078,5.48,6,0.499,0.817,0.849,0.154,0.449,0.783,0.224,condominium,brick,premium,yes,yes,yes,no,yes,2750
424d52c2489f8c906b1d45d32260b6e0,krakow,apartmentBuilding,42,Medium,2,1,6,2015,50.0582,19.9483,0.77,48,0.174,0.344,0.137,0.284,0.057,0.566,0.081,condominium,brick,,no,yes,yes,yes,no,2750
7e3e7382f28a60393562a5abfdbd1e73,krakow,apartmentBuilding,42,Medium,2,,5,2015,50.0614319,19.9361575,0.7,202,0.15,0.392,0.244,0.563,0.014,0.357,0.158,condominium,brick,premium,yes,yes,yes,no,no,3900
74dfcd925d288a162d72b6699e8b28be,rzeszow,apartmentBuilding,42,Medium,2,6,7,2015,50.0285529,22.0120209,1.1,18,0.315,0.879,0.443,0.378,0.086,0.494,0.321,condominium,brick,,no,yes,yes,no,no,2200
38d474c784c24badd666853e45dd6607,warszawa,apartmentBuilding,42,Medium,2,2,3,2015,52.16658,21.06863,8.49,15,0.355,1.138,0.529,0.257,0.083,2.092,0.205,condominium,brick,,no,no,yes,no,no,3800
0208db39af4d2f7539f9c7c8d92a0653,warszawa,apartmentBuilding,42,Medium,2,4,6,2015,52.22412,20.93631,4.66,25,0.132,0.223,0.165,0.031,0.028,0.627,0.02,condominium,brick,,no,yes,yes,yes,yes,3500
5b37d864a359cf668a96626a6a252ac5,krakow,blockOfFlats,42,Medium,2,4,5,2014,50.0176931,19.99310955,5.72,12,0.239,0.837,0.391,0.466,0.125,2.349,0.467,condominium,brick,premium,yes,yes,yes,no,no,2300
7038531b43f3e517a8cb96913c085c5c,krakow,blockOfFlats,42,Medium,2,2,5,2014,50.0829498,19.9442299,3.1,12,0.772,0.387,0.169,0.111,0.057,1.024,0.19,condominium,brick,premium,yes,yes,yes,no,no,2800
45eee788f39e9199226378b026dfdeae,krakow,blockOfFlats,42,Medium,2,2,5,2014,50.0829498,19.9442299,3.1,12,0.772,0.387,0.169,0.111,0.057,1.024,0.19,condominium,brick,premium,yes,yes,yes,no,no,2800
4eb997ca0583e479fdd49fca03dd2f11,warszawa,apartmentBuilding,42,Medium,2,3,4,2014,52.15680819,21.08016729,9.83,8,0.763,1.684,0.771,0.229,0.087,1.987,0.258,condominium,brick,premium,yes,yes,yes,no,no,2800
5467aa17dbb6270e441582ad9081a4de,warszawa,apartmentBuilding,42,Medium,2,3,4,2014,52.1500839,21.05038,9.62,27,0.266,0.195,0.202,0.327,0.05,0.181,0.035,condominium,brick,,no,yes,yes,no,no,2950
95fc4b08df73197ab6d1ba73c8ed0d8f,warszawa,apartmentBuilding,42,Medium,2,3,7,2014,52.15009778,21.05096244,9.63,27,0.231,0.157,0.163,0.303,0.01,0.141,0.006,condominium,concreteSlab,,yes,no,yes,yes,no,3100
17a6371de6ae15c6e3998ed261b554c8,gdansk,blockOfFlats,42,Medium,2,3,4,2013,54.32439845,18.55795395,6.84,1,0.679,2.433,0.918,0.73,0.377,2.065,0.515,condominium,,premium,yes,yes,yes,no,yes,2100
21ec0ee88a9535c6fb3eda6343afc93d,krakow,apartmentBuilding,42,Medium,2,,3,2012,50.0937121,19.8997585,5.09,4,0.931,0.552,0.817,0.113,0.288,2.343,0.163,condominium,brick,premium,yes,no,yes,no,no,3000
6721db5031432a2481f3ebbba34cfc34,krakow,,42,Medium,2,4,5,2012,50.0106981,19.8900334,6.05,6,0.337,0.887,0.901,0.144,0.425,4.208,0.266,condominium,,,no,yes,no,no,no,2400
3bcad84df76990c26ca96b93cac1deac,warszawa,apartmentBuilding,42,Medium,2,1,8,2011,52.2548729,20.9929207,2.68,54,0.257,0.046,0.284,0.121,0.051,0.295,0.15,condominium,brick,premium,no,yes,yes,no,no,3600
bf085decd7e3ae34fe13bb58883f60cf,warszawa,apartmentBuilding,42,Medium,2,1,6,2011,52.24171,21.02681,1.93,37,0.211,0.662,0.223,0.251,0.054,0.661,0.145,condominium,brick,,yes,yes,yes,no,no,4900
9b06c5fb4bc5a4e37984683ac8f1f278,krakow,blockOfFlats,42,Medium,2,,4,2010,50.1053,19.9641,5.85,1,0.51,1.523,0.935,0.523,0.145,3.087,0.502,condominium,,,yes,no,yes,yes,no,2300
343b38229a46ffda75329240a36e1687,warszawa,apartmentBuilding,42,Medium,2,1,3,2010,52.24025,21.02461,1.72,54,0.094,0.592,0.281,0.079,0.052,0.66,0.076,condominium,brick,,yes,yes,yes,no,no,4900
5fffc56ca6acfef3e37e917069b5f54a,warszawa,,42,Medium,2,1,3,2010,52.24189,21.02869,2.05,38,0.292,0.651,0.332,0.368,0.031,0.763,0.258,condominium,,,yes,yes,no,no,no,4900
4a175dee1faa31da7a0cc24eecb518e3,warszawa,apartmentBuilding,42,Medium,2,1,3,2010,52.24071,21.02581,1.82,50,0.09,0.589,0.258,0.144,0.063,0.677,0.026,condominium,brick,,no,no,yes,yes,no,5500
10978c17bf29747802e109e0c466d452,warszawa,apartmentBuilding,42,Medium,2,1,6,2009,52.2216754,20.9350199,4.8,25,0.187,,0.399,0.082,0.039,0.834,0.061,condominium,brick,premium,yes,yes,yes,no,no,3200
522789407954871dfa9b84c5d8190701,krakow,blockOfFlats,42,Medium,2,,4,2008,50.0991543,19.9531326,4.99,5,0.708,0.787,0.475,0.524,0.109,2.398,0.456,condominium,,,yes,yes,no,no,no,2300
1fc719134bb0e737a05927a522966cf4,warszawa,apartmentBuilding,42,Medium,2,1,3,2008,52.1559844,21.0720757,9.63,14,0.237,1.131,0.553,0.298,0.427,1.444,0.059,condominium,brick,,yes,yes,yes,no,no,4000
8a9788d0c788a90f4e92e6dacf298a83,krakow,apartmentBuilding,42,Medium,2,4,11,2007,50.0275347,19.9201588,3.35,21,0.146,0.132,0.356,0.097,0.083,1.839,0.099,condominium,brick,premium,no,yes,yes,no,no,1800
7381fad649f3428ca464b69ba8543731,warszawa,apartmentBuilding,42,Medium,2,1,16,2007,52.2577856,20.9945166,2.96,32,0.255,0.201,0.401,0.252,0.284,0.272,0.245,condominium,brick,,yes,no,yes,yes,no,2700
f23afed504aa3f0cb80e6a30dd31638e,krakow,apartmentBuilding,42,Medium,2,8,10,2006,50.02805792,19.91854816,3.35,24,0.049,0.051,0.282,0.138,0.097,1.774,0.047,condominium,brick,,yes,no,yes,yes,no,2500
41f22ae369654d297e2ff86c41a052fd,szczecin,apartmentBuilding,42,Medium,2,4,4,2005,53.4273011,14.55424184,0.62,59,0.199,0.36,0.254,0.086,0.019,0.542,0.044,condominium,brick,premium,no,yes,yes,no,no,2700
b459bf25ed3e312a52267198f40fe1fa,krakow,blockOfFlats,42,Medium,2,4,5,2005,50.0991,19.9824,5.79,1,1.121,1.977,0.746,0.47,0.532,1.611,0.766,condominium,,premium,yes,no,yes,no,no,2700
ff83174f16925ceb91804e68715a8980,krakow,blockOfFlats,42,Medium,2,5,6,2005,50.0871163,20.0305437,7.46,15,0.27,0.968,0.352,0.352,0.212,1.173,0.353,condominium,,premium,yes,yes,yes,no,no,2100
b2159fd0e15708e9d89e10e143e7e848,poznan,apartmentBuilding,42,Medium,2,2,3,2004,52.43361816,16.91242218,3.26,6,0.142,0.729,0.241,0.184,0.386,2.108,0.124,condominium,brick,,no,yes,no,no,no,2000
5d0dbe8ef19b9d28e8ddf61e15006a92,rzeszow,blockOfFlats,42,Medium,2,4,4,2004,50.036156,22.032017,1.9,11,0.246,0.384,0.676,0.09,0.346,0.625,0.216,condominium,,,no,yes,no,no,yes,2000
2944d7b5ead236f552befb59517a61fa,warszawa,blockOfFlats,42,Medium,2,6,6,2002,52.2326663,20.9141733,6.09,14,0.244,0.239,0.495,0.19,0.091,2.222,0.384,condominium,,premium,yes,no,yes,no,no,3000
567f73c838f99ed3cefabfff6f29e75a,szczecin,apartmentBuilding,42,Medium,2,,3,2000,53.4414099,14.5446586,2.28,17,0.251,0.517,0.288,0.437,0.285,0.595,0.246,condominium,brick,premium,yes,yes,yes,no,no,2900
90d1b669477357a918b023a7e96ac50b,poznan,blockOfFlats,42,Medium,2,2,5,2000,52.4129,16.9068,2.03,49,0.085,0.774,0.141,0.215,0.117,0.731,0.108,condominium,brick,,yes,no,yes,yes,no,1800
44e9d2580fde0cb9e564dcbc1b6a7b3e,warszawa,blockOfFlats,42,Medium,2,9,10,2000,52.2925035,21.0469903,7.38,31,0.194,0.355,0.459,0.204,0.176,2.037,0.008,condominium,,premium,no,yes,yes,no,no,2300
8e068feb6b2d3ee0f24a73cc175d633a,lodz,apartmentBuilding,42.08,Medium,2,1,6,2018,51.7443,19.45529,4.14,9,0.214,1.375,0.523,0.514,0.215,0.485,0.537,condominium,brick,,no,yes,yes,no,no,2000
cc5854ba1f048cd4d6076cc9987060fe,wroclaw,,42.09,Medium,2,2,5,2020,51.1308,17.0456,2.49,9,0.656,1.083,0.548,0.117,0.093,1.314,0.157,condominium,,,no,yes,yes,no,no,2600
d7e8894312dc90e98fbc6de8ba81ae1d,gdansk,,42.09,Medium,2,6,7,2016,54.3494645,18.58864174,4.26,12,0.367,0.147,0.177,0.212,0.209,3.479,0.438,condominium,,premium,yes,yes,yes,no,no,2600
92a53535c3422241435de05fba6bb2cc,warszawa,blockOfFlats,42.18,Medium,2,1,13,2020,52.2279,20.9585,3.1,11,0.069,0.322,0.777,0.186,0.208,0.899,0.207,condominium,,,yes,yes,yes,yes,yes,3300
4f04c7a991d396249252cc730816ad80,warszawa,blockOfFlats,42.2,Medium,2,6,6,2015,52.1629,20.99433,7.68,11,0.975,0.047,0.626,0.11,0.013,3.317,0.129,condominium,brick,,no,yes,yes,yes,no,3200
f1012893f4f946fb1f2df14d9195873d,warszawa,blockOfFlats,42.22,Medium,2,1,6,2020,52.20505,20.88006,8.92,12,0.893,2.008,1.29,0.078,0.044,,0.16,condominium,,,yes,yes,yes,no,no,2920
fe436aabc8dab5b1a840d6a2356ac307,poznan,blockOfFlats,42.23,Medium,2,3,6,2021,52.3936453,16.920089,1.9,32,0.292,0.704,0.096,0.071,0.011,0.29,0.133,condominium,,premium,yes,yes,yes,no,no,3300
e783469b845bfb2e2798484a0bb2a795,poznan,blockOfFlats,42.24,Medium,2,3,4,2022,52.4445,16.9542,4.26,6,0.735,0.121,0.148,0.19,0.44,3.482,0.467,condominium,,,yes,yes,yes,no,no,2400
1431a2c0426770891b82f73a44607710,warszawa,,42.24,Medium,2,5,5,2021,52.23929,21.02875,1.91,43,0.207,0.366,0.171,0.267,0.084,0.8,0.144,condominium,,,no,yes,no,no,no,5650
a67d55e7cbdfa98aae4d45b1a3fed59d,warszawa,apartmentBuilding,42.24,Medium,2,4,7,2015,52.23254,20.93298,4.81,13,0.417,1.055,0.464,0.175,0.192,1.089,0.204,condominium,brick,,yes,yes,yes,no,no,3500
bdf317d29a95016e39f3d6e2f57c313f,warszawa,apartmentBuilding,42.25,Medium,2,3,4,2016,52.2365091,20.95891007,3.09,23,0.342,0.107,0.557,0.14,0.088,1.46,0.131,condominium,brick,premium,yes,yes,yes,no,no,2700
32b182f5096fbda5df6ce529bd400e21,warszawa,apartmentBuilding,42.31,Medium,2,6,8,2019,52.2091,21.0503,4.06,12,0.057,0.871,0.282,0.047,0.194,2.308,0.262,condominium,brick,,yes,yes,yes,no,no,3000
b495af0282308d7dd24aa735f6b42e2f,warszawa,blockOfFlats,42.38,Medium,2,3,3,2017,52.3219974,20.94181486,10.88,25,0.381,0.417,0.093,0.031,0.043,1.181,0.385,condominium,,,no,no,yes,yes,no,3600
a4aa738ffae65ed337897bd594f50268,lodz,apartmentBuilding,42.39,Medium,2,6,6,2023,51.778541,19.476093,1.5,24,0.087,0.567,0.227,0.087,0.02,0.177,0.103,condominium,brick,,yes,yes,yes,no,no,2411
ec679e71cb38eb64dd134fc6b516b2b8,gdansk,blockOfFlats,42.39,Medium,2,2,3,2010,54.40921,18.5761,8.37,8,0.465,0.174,0.41,0.479,0.305,0.88,0.544,condominium,,,no,yes,no,yes,no,2800
d97dc2ff9080a2b89cd4a3ce903e594a,gdansk,apartmentBuilding,42.4,Medium,2,12,17,2021,54.39378,18.64409,4.98,12,0.039,0.176,1.303,0.062,0.2,2.274,0.175,condominium,brick,,no,no,yes,no,no,2400
0a1ceb65a598583874c342e0a08c5e50,gdansk,blockOfFlats,42.5,Medium,2,,4,2023,54.31244,18.59555,5.61,6,0.601,2.433,0.129,0.423,0.117,1.708,0.172,condominium,,,no,no,yes,no,no,2800
1da51227142863d000e9dd413f7ced88,gdansk,apartmentBuilding,42.5,Medium,2,3,5,2022,54.36029115,18.65650139,1.22,11,0.366,0.455,0.578,0.394,0.204,0.597,0.199,condominium,brick,,no,yes,yes,no,no,3700
265319423b5756ed8185e110f986bb12,warszawa,apartmentBuilding,42.5,Medium,2,,6,2021,52.19364,20.93835,6.14,0,1.136,1.624,0.936,0.557,0.791,3.047,0.63,condominium,brick,,no,no,yes,no,no,4150
01fe5dff45f7b354f75dc852e427c283,warszawa,,42.5,Medium,2,3,6,2020,52.22626,20.97738,1.88,22,0.193,0.432,0.598,0.227,0.148,1.465,0.436,condominium,,,no,no,yes,no,no,3600
93f845df0a63238c74092545a97c48e6,krakow,blockOfFlats,42.5,Medium,2,8,10,2017,50.07948,19.92542,2.85,17,0.27,0.653,0.193,0.079,0.099,0.556,0.194,condominium,,,no,yes,yes,no,no,2700
